tpep_pickup_datetime,trip_distance,passenger_count,PULocationID,DOLocationID,fare_amount
2026-01-03 15:14:19,3.64,1.0,246,236,23.3
2026-01-15 14:28:18,1.59,1.0,236,140,14.2
2026-01-21 20:51:46,0.91,1.0,170,107,5.8
2026-01-16 22:51:57,1.8,1.0,186,233,15.6
2026-01-27 13:08:52,1.3,2.0,141,75,11.4
2026-01-02 13:04:06,0.9,1.0,43,142,9.3
2026-01-10 01:31:27,2.62,2.0,158,233,17.0
2026-01-08 18:23:43,1.61,1.0,43,236,10.0
2026-01-19 21:31:11,5.88,1.0,132,93,23.3
2026-01-26 09:38:24,0.85,1.0,162,170,6.5
2026-01-17 23:29:22,0.52,2.0,140,262,5.1
2026-01-29 16:17:00,19.23,2.0,132,263,70.0
2026-01-23 13:40:52,2.07,1.0,236,142,12.8
2026-01-07 23:04:38,4.22,1.0,106,79,21.9
2026-01-13 12:16:07,19.56,3.0,230,1,95.1
2026-01-16 11:37:04,0.87,1.0,141,262,7.2
2026-01-11 00:01:58,19.04,1.0,132,4,70.0
2026-01-29 14:24:21,0.46,1.0,236,236,6.5
2026-01-19 23:09:44,2.71,1.0,163,113,14.9
2026-01-31 19:14:34,0.78,1.0,141,237,7.9
2026-01-16 19:29:26,1.52,2.0,164,79,12.1
2026-01-31 10:20:11,2.08,1.0,239,161,13.5
2026-01-03 13:13:25,1.37,2.0,170,48,16.3
2026-01-29 08:51:13,0.88,1.0,246,90,11.4
2026-01-10 16:21:54,1.75,1.0,163,262,13.5
2026-01-20 09:38:13,0.8,1.0,236,262,7.9
2026-01-04 00:09:42,0.86,1.0,230,186,7.9
2026-01-03 22:31:23,8.54,1.0,237,243,38.7
2026-01-22 15:13:42,1.68,1.0,231,113,12.8
2026-01-28 14:44:57,17.6,1.0,132,230,70.0
2026-01-07 14:28:12,5.66,1.0,142,4,26.8
2026-01-05 07:20:42,1.02,2.0,230,68,7.2
2026-01-19 20:43:47,9.88,1.0,138,249,38.7
2026-01-27 08:31:03,11.9,1.0,132,117,64.6
2026-01-13 13:14:15,0.8,1.0,262,75,7.2
2026-01-24 11:44:41,2.41,1.0,141,142,17.7
2026-01-19 05:23:50,15.45,1.0,132,265,64.6
2026-01-03 18:46:33,3.41,1.0,170,236,18.4
2026-01-18 18:10:18,2.87,1.0,79,249,18.4
2026-01-16 15:01:16,3.22,1.0,239,90,25.4
2026-01-19 10:02:15,1.49,1.0,230,68,12.1
2026-01-31 14:04:42,3.59,3.0,148,230,28.9
2026-01-11 17:33:27,0.8,1.0,125,158,6.5
2026-01-15 19:48:21,1.56,1.0,170,113,12.1
2026-01-16 13:31:54,0.8,1.0,140,237,8.6
2026-01-24 15:39:18,2.13,1.0,262,237,12.8
2026-01-28 02:45:44,1.64,1.0,170,68,10.7
2026-01-20 23:27:51,9.5,2.0,211,42,40.1
2026-01-28 18:21:08,1.6,1.0,233,163,31.0
2026-01-08 07:02:07,17.26,2.0,132,79,70.0
2026-01-23 11:00:35,2.32,2.0,239,140,17.0
2026-01-10 17:46:48,0.88,1.0,158,125,14.2
2026-01-28 12:21:25,1.77,1.0,140,239,16.3
2026-01-08 17:01:32,1.1,1.0,237,162,10.0
2026-01-22 23:30:42,17.73,1.0,132,252,67.4
2026-01-02 13:38:05,0.27,1.0,79,79,4.4
2026-01-01 22:07:53,1.57,1.0,186,107,12.1
2026-01-22 15:18:49,6.5,1.0,137,41,32.5
2026-01-28 20:45:21,1.48,1.0,162,236,8.6
2026-01-29 20:28:51,2.0,1.0,162,113,17.0
2026-01-21 23:21:24,0.69,1.0,231,261,5.1
2026-01-03 17:16:11,5.77,2.0,161,88,28.2
2026-01-13 00:17:17,9.4,1.0,137,177,38.7
2026-01-31 10:35:47,1.22,1.0,140,161,8.6
2026-01-06 10:42:25,2.95,1.0,249,140,21.9
2026-01-12 16:36:41,0.7,1.0,13,209,9.3
2026-01-29 18:21:01,3.72,1.0,132,216,18.4
2026-01-21 10:07:37,1.09,1.0,107,170,12.8
2026-01-09 10:57:34,1.04,1.0,163,237,7.9
2026-01-15 14:26:32,0.86,1.0,164,162,7.9
2026-01-06 19:10:32,8.17,1.0,162,97,37.3
2026-01-16 21:01:07,3.68,3.0,237,238,21.9
2026-01-28 14:23:46,2.7,1.0,100,231,19.1
2026-01-16 14:08:46,11.1,1.0,132,138,45.0
2026-01-19 13:00:49,1.03,1.0,236,141,7.9
2026-01-23 18:22:28,0.87,1.0,239,239,6.5
2026-01-21 07:44:13,0.98,2.0,229,140,8.6
2026-01-05 15:33:18,5.58,1.0,164,41,40.1
2026-01-06 20:50:10,2.58,2.0,162,113,16.3
2026-01-05 13:45:02,0.55,1.0,236,236,5.8
2026-01-17 14:52:55,1.12,1.0,142,143,9.3
2026-01-15 19:47:09,1.71,1.0,162,107,14.2
2026-01-18 12:58:46,1.56,1.0,164,114,11.4
2026-01-10 14:04:02,1.12,3.0,236,262,12.1
2026-01-23 03:06:33,18.33,1.0,164,245,70.2
2026-01-23 13:01:27,0.37,1.0,164,137,4.4
2026-01-13 17:58:36,1.02,1.0,234,162,10.0
2026-01-28 11:53:33,6.88,1.0,132,63,28.9
2026-01-14 18:56:46,24.01,1.0,138,265,126.9
2026-01-08 18:32:46,1.0,2.0,232,79,7.9
2026-01-09 00:19:10,3.42,1.0,68,141,18.4
2026-01-17 20:17:51,1.19,1.0,263,141,7.9
2026-01-05 16:14:08,2.6,3.0,237,234,18.4
2026-01-05 14:51:24,0.85,2.0,230,50,10.0
2026-01-11 14:43:10,12.39,1.0,93,48,56.9
2026-01-17 14:44:24,1.02,1.0,249,231,7.9
2026-01-01 00:12:14,1.92,4.0,249,164,18.4
2026-01-16 14:05:57,0.29,1.0,237,141,4.4
2026-01-19 14:07:24,0.4,1.0,263,237,4.4
2026-01-07 10:18:47,2.74,2.0,142,234,24.0
2026-01-02 11:12:16,0.64,1.0,236,237,6.5
2026-01-10 19:11:28,4.18,2.0,209,234,31.0
2026-01-21 05:42:00,17.68,1.0,132,148,70.0
2026-01-29 07:48:36,0.91,1.0,137,107,6.5
2026-01-24 11:29:06,1.0,1.0,41,43,7.2
2026-01-15 09:27:22,0.49,1.0,170,170,6.5
2026-01-24 13:57:19,0.92,1.0,148,232,7.9
2026-01-27 21:47:20,1.72,2.0,142,236,10.7
2026-01-22 22:25:51,4.62,1.0,255,7,25.4
2026-01-30 19:54:11,10.83,1.0,138,33,43.6
2026-01-10 19:28:39,2.47,1.0,233,249,23.3
2026-01-29 19:25:40,4.31,1.0,137,202,21.9
2026-01-20 16:36:41,3.49,1.0,87,106,22.6
2026-01-24 09:44:24,1.31,1.0,163,142,8.6
2026-01-18 15:24:03,1.44,2.0,186,230,16.3
2026-01-07 18:13:42,1.0,1.0,79,107,10.0
2026-01-22 13:00:34,1.71,1.0,186,113,13.5
2026-01-17 04:22:22,2.45,1.0,249,87,15.6
2026-01-22 14:24:15,2.87,1.0,186,239,22.6
2026-01-02 16:23:57,19.78,1.0,161,1,136.0
2026-01-09 18:45:32,13.3,1.0,163,77,51.5
2026-01-02 16:25:05,0.71,1.0,163,162,15.6
2026-01-07 10:09:11,18.4,2.0,132,230,70.0
2026-01-30 22:12:48,10.97,1.0,229,166,44.3
2026-01-19 14:13:31,7.89,1.0,138,170,33.8
2026-01-30 22:21:46,4.18,1.0,45,50,30.3
2026-01-19 15:21:19,2.66,1.0,114,100,17.0
2026-01-10 07:42:04,1.65,1.0,140,75,10.7
2026-01-04 17:48:28,0.66,2.0,236,263,5.8
2026-01-09 22:07:13,1.14,2.0,237,229,8.6
2026-01-17 11:19:29,0.47,1.0,113,79,6.5
2026-01-04 17:32:23,0.7,1.0,90,68,5.8
2026-01-12 09:04:18,0.53,1.0,161,162,5.8
2026-01-31 16:18:20,1.13,2.0,79,231,11.4
2026-01-07 00:00:57,4.4,1.0,233,238,22.6
2026-01-14 21:44:24,3.91,1.0,107,239,21.2
2026-01-12 16:24:38,2.56,1.0,113,162,19.1
2026-01-10 19:50:20,0.85,1.0,43,239,7.2
2026-01-22 06:51:21,9.7,1.0,51,92,36.5
2026-01-06 18:19:10,0.74,1.0,237,237,5.8
2026-01-29 20:39:53,10.08,1.0,138,65,41.5
2026-01-23 23:27:48,0.57,1.0,158,90,5.1
2026-01-24 11:23:38,0.91,1.0,90,48,6.5
2026-01-26 17:06:31,3.02,1.0,236,107,19.1
2026-01-02 12:20:33,3.02,1.0,140,137,14.9
2026-01-02 15:31:31,1.74,3.0,234,211,14.2
2026-01-20 17:52:16,0.77,1.0,162,161,8.6
2026-01-03 14:44:02,6.36,1.0,162,87,28.9
2026-01-08 22:12:20,2.99,1.0,249,256,17.0
2026-01-09 16:14:11,13.23,1.0,132,157,54.8
2026-01-08 12:08:31,1.54,1.0,236,141,12.8
2026-01-02 08:36:31,2.22,1.0,142,236,14.2
2026-01-30 19:32:55,1.0,1.0,142,48,10.7
2026-01-09 19:06:48,1.78,1.0,140,162,14.9
2026-01-19 15:47:00,0.56,1.0,236,237,5.8
2026-01-21 17:13:41,0.75,1.0,236,237,7.2
2026-01-15 20:30:15,0.85,1.0,141,141,7.9
2026-01-06 19:09:44,0.85,1.0,90,186,5.8
2026-01-11 11:51:48,1.41,1.0,114,68,11.4
2026-01-20 10:30:27,0.44,1.0,162,230,7.2
2026-01-18 04:28:18,1.25,1.0,264,264,8.6
2026-01-10 01:23:33,3.0,1.0,186,140,18.4
2026-01-21 19:17:04,1.17,1.0,236,141,11.4
2026-01-09 17:05:17,2.2,1.0,236,140,19.8
2026-01-13 12:41:05,0.8,1.0,43,263,7.2
2026-01-05 18:04:12,0.59,1.0,236,236,5.8
2026-01-12 09:30:51,1.33,1.0,224,224,12.1
2026-01-24 21:14:15,6.2,1.0,230,157,29.6
2026-01-09 22:48:58,2.12,1.0,138,138,11.4
2026-01-19 20:48:15,0.92,1.0,186,68,7.9
2026-01-08 12:16:10,0.66,1.0,229,237,11.4
2026-01-18 17:44:21,19.15,2.0,132,262,88.0
2026-01-03 01:43:38,2.0,1.0,148,137,11.4
2026-01-09 20:27:52,0.84,2.0,137,162,5.8
2026-01-21 19:47:00,1.82,1.0,209,158,12.8
2026-01-22 17:23:55,1.55,1.0,137,141,13.5
2026-01-11 10:46:52,0.81,1.0,237,162,6.5
2026-01-13 17:18:29,1.86,1.0,234,233,14.9
2026-01-29 17:24:30,0.82,1.0,236,263,10.0
2026-01-27 14:10:40,0.54,1.0,238,239,7.2
2026-01-03 16:32:41,0.52,1.0,125,158,5.8
2026-01-12 12:19:03,0.71,1.0,161,163,7.9
2026-01-27 15:34:31,1.0,1.0,229,262,31.0
2026-01-22 05:50:38,1.38,1.0,100,234,14.2
2026-01-03 15:15:27,9.2,1.0,70,244,38.0
2026-01-11 20:02:48,19.21,2.0,132,231,70.0
2026-01-07 18:35:27,2.0,2.0,211,186,14.2
2026-01-24 16:17:25,2.0,1.0,237,170,14.2
2026-01-24 21:47:58,1.08,1.0,107,170,8.6
2026-01-10 02:43:56,0.94,2.0,148,79,7.9
2026-01-22 13:04:16,1.3,1.0,237,141,12.8
2026-01-17 12:42:43,1.78,1.0,237,263,12.8
2026-01-18 12:06:55,2.16,1.0,141,239,16.3
2026-01-28 10:24:16,2.5,1.0,238,237,24.0
2026-01-16 10:47:40,3.4,1.0,170,114,19.8
2026-01-28 22:44:04,3.13,1.0,161,79,22.6
2026-01-27 14:46:18,5.67,1.0,237,231,34.5
2026-01-20 20:51:53,8.44,1.0,132,93,33.1
2026-01-23 15:38:16,1.4,1.0,140,229,14.2
2026-01-01 00:09:54,0.34,1.0,249,158,4.4
2026-01-03 13:17:37,2.73,1.0,143,75,17.0
2026-01-19 17:28:45,2.37,1.0,141,142,15.6
2026-01-24 12:46:47,2.45,2.0,263,239,17.7
2026-01-02 21:39:32,0.69,4.0,100,186,11.4
2026-01-14 11:20:49,1.12,1.0,142,143,8.6
2026-01-02 15:27:36,4.89,3.0,261,230,29.6
2026-01-28 09:42:32,1.11,1.0,142,163,11.4
2026-01-30 18:21:22,1.0,1.0,158,114,14.9
2026-01-13 14:40:31,1.61,1.0,186,233,15.6
2026-01-12 10:44:30,1.12,1.0,236,237,10.0
2026-01-22 13:44:31,1.35,1.0,90,144,12.1
2026-01-21 13:49:48,2.58,1.0,140,233,15.6
2026-01-04 00:40:30,2.13,1.0,162,79,12.8
2026-01-02 08:20:15,1.66,1.0,229,100,10.7
2026-01-10 14:56:43,5.0,1.0,162,87,25.4
2026-01-30 20:31:06,2.1,1.0,90,231,14.9
2026-01-18 20:56:39,0.43,1.0,90,113,5.8
2026-01-16 21:09:59,1.8,1.0,141,236,10.0
2026-01-23 16:16:22,3.2,1.0,90,261,19.8
2026-01-30 13:17:46,1.14,1.0,107,170,20.5
2026-01-28 18:30:22,3.26,1.0,246,13,23.3
2026-01-02 19:37:26,1.52,1.0,249,246,11.4
2026-01-19 23:17:55,18.19,2.0,132,68,70.0
2026-01-06 08:59:23,0.91,1.0,141,263,7.9
2026-01-24 22:55:49,9.43,1.0,141,49,41.5
2026-01-30 12:26:39,1.27,1.0,107,170,19.8
2026-01-04 21:19:35,9.99,1.0,132,93,38.0
2026-01-22 16:36:37,2.4,1.0,107,237,17.0
2026-01-20 12:11:37,3.26,1.0,237,107,19.8
2026-01-19 21:42:24,1.94,1.0,90,48,12.1
2026-01-27 19:49:08,0.74,1.0,234,90,5.8
2026-01-22 17:52:34,0.62,2.0,230,164,10.0
2026-01-07 17:41:51,1.91,1.0,43,233,19.8
2026-01-19 17:41:50,2.56,1.0,233,142,16.3
2026-01-31 03:15:19,3.12,1.0,144,237,18.4
2026-01-18 22:47:34,0.58,1.0,90,234,5.1
2026-01-20 12:42:53,3.47,1.0,113,13,24.0
2026-01-18 14:00:27,1.55,1.0,237,234,10.7
2026-01-18 20:56:37,19.13,2.0,132,225,74.4
2026-01-11 10:04:00,0.3,1.0,48,48,5.1
2026-01-08 07:58:35,2.1,1.0,90,137,18.5
2026-01-29 23:29:19,0.56,2.0,114,144,5.8
2026-01-04 13:06:28,0.7,1.0,163,237,6.5
2026-01-22 16:43:38,1.54,1.0,161,107,17.7
2026-01-16 09:55:45,4.2,1.0,143,211,19.8
2026-01-18 21:10:04,7.94,1.0,138,263,33.1
2026-01-02 16:32:11,4.55,1.0,113,236,30.3
2026-01-06 22:02:00,1.2,2.0,170,229,10.7
2026-01-17 15:21:56,18.72,1.0,132,263,70.0
2026-01-08 11:00:28,1.0,1.0,239,43,7.9
2026-01-22 22:54:13,1.62,2.0,161,107,10.7
2026-01-10 23:08:09,4.7,1.0,142,231,21.9
2026-01-17 16:16:37,5.46,1.0,144,239,30.3
2026-01-09 05:23:13,3.79,1.0,162,74,16.3
2026-01-22 18:52:39,2.84,1.0,163,249,22.6
2026-01-06 14:35:14,2.46,2.0,41,142,17.0
2026-01-11 18:52:22,0.64,1.0,13,231,6.5
2026-01-12 17:08:31,0.9,1.0,170,161,10.7
2026-01-23 19:06:55,0.89,1.0,148,79,8.6
2026-01-18 20:59:29,1.09,1.0,189,181,9.3
2026-01-21 20:07:29,3.1,1.0,239,170,19.1
2026-01-24 15:57:31,0.44,3.0,161,162,5.8
2026-01-18 13:42:55,2.11,2.0,107,211,14.2
2026-01-09 09:05:30,20.0,1.0,254,161,44.5
2026-01-15 17:15:55,2.16,1.0,142,236,13.5
2026-01-13 18:58:03,1.95,1.0,239,141,14.2
2026-01-15 08:47:44,1.02,1.0,236,141,8.6
2026-01-03 17:12:37,1.63,4.0,230,239,11.4
2026-01-20 17:33:01,1.84,1.0,140,233,14.2
2026-01-22 10:32:39,2.0,1.0,170,141,16.3
2026-01-25 00:07:01,1.33,1.0,249,231,8.6
2026-01-31 21:24:45,4.74,2.0,114,262,31.0
2026-01-09 19:58:40,0.73,1.0,186,234,7.9
2026-01-16 11:26:13,1.41,1.0,141,262,11.4
2026-01-30 22:28:26,1.6,1.0,163,68,15.6
2026-01-30 22:19:27,8.07,1.0,13,112,39.4
2026-01-05 20:00:17,1.87,1.0,68,161,12.1
2026-01-22 14:06:02,1.42,1.0,43,239,10.7
2026-01-12 20:25:35,2.68,1.0,162,249,14.9
2026-01-16 14:23:32,0.81,1.0,143,142,7.2
2026-01-22 19:13:43,1.0,1.0,186,137,8.6
2026-01-18 10:22:17,2.6,1.0,163,43,14.2
2026-01-04 01:18:53,0.7,1.0,79,148,7.2
2026-01-29 20:34:57,0.27,1.0,233,162,3.7
2026-01-06 18:12:53,9.0,1.0,132,39,37.3
2026-01-01 14:35:47,1.98,5.0,100,43,19.1
2026-01-28 17:54:29,1.5,5.0,229,48,23.3
2026-01-21 09:00:39,2.74,4.0,186,231,15.6
2026-01-07 19:43:59,1.14,1.0,237,236,7.2
2026-01-14 09:54:29,0.62,1.0,236,237,7.2
2026-01-07 17:12:00,1.83,1.0,163,236,12.8
2026-01-23 17:55:47,0.8,2.0,236,263,7.9
2026-01-07 13:05:30,0.92,1.0,48,163,8.6
2026-01-23 20:34:25,5.88,1.0,236,79,26.1
2026-01-06 14:14:05,0.74,1.0,161,163,6.5
2026-01-05 10:52:21,18.6,1.0,139,140,65.5
2026-01-14 11:21:08,0.64,1.0,163,48,11.4
2026-01-16 14:40:29,1.5,1.0,237,143,18.5
2026-01-13 18:29:36,0.81,2.0,237,162,7.2
2026-01-08 12:34:00,1.58,1.0,41,238,12.8
2026-01-29 17:31:50,1.05,5.0,48,239,9.3
2026-01-30 17:56:04,1.04,2.0,166,151,8.6
2026-01-02 16:42:15,0.66,2.0,164,170,7.9
2026-01-20 18:09:54,0.67,1.0,237,141,5.8
2026-01-01 15:12:48,0.71,1.0,262,262,6.5
2026-01-12 12:00:02,0.4,1.0,161,162,7.2
2026-01-07 21:04:15,1.62,1.0,239,263,11.4
2026-01-29 17:28:28,2.58,1.0,236,43,21.9
2026-01-12 16:33:07,0.47,1.0,231,231,5.1
2026-01-16 18:21:08,1.4,1.0,13,249,10.0
2026-01-21 11:11:07,16.61,1.0,48,132,70.0
2026-01-28 17:01:58,1.84,3.0,236,143,17.7
2026-01-08 15:50:02,0.4,1.0,41,41,5.1
2026-01-10 23:33:59,2.65,1.0,141,100,16.3
2026-01-16 18:39:08,0.6,2.0,48,163,7.9
2026-01-19 16:12:38,1.02,1.0,186,113,7.9
2026-01-12 08:00:35,0.92,1.0,237,161,7.9
2026-01-20 19:01:15,13.23,1.0,138,228,51.3
2026-01-01 14:35:48,2.06,1.0,164,144,13.5
2026-01-03 14:31:45,18.1,1.0,142,132,70.0
2026-01-09 15:56:05,5.12,1.0,263,260,33.1
2026-01-19 14:24:42,0.69,1.0,141,229,8.6
2026-01-11 08:28:28,0.86,1.0,236,238,6.5
2026-01-14 21:49:22,0.78,1.0,238,75,5.8
2026-01-06 09:51:21,0.8,1.0,230,100,12.8
2026-01-19 11:09:53,2.66,1.0,151,237,18.4
2026-01-19 15:33:22,1.2,1.0,161,142,9.3
2026-01-09 07:38:43,2.72,1.0,262,142,17.0
2026-01-29 08:29:45,2.9,1.0,238,161,28.9
2026-01-04 20:11:49,0.63,2.0,162,161,10.0
2026-01-01 15:19:28,1.76,1.0,144,90,10.7
2026-01-23 00:23:08,6.84,3.0,107,166,33.1
2026-01-22 20:29:10,0.94,1.0,162,229,7.2
2026-01-24 13:59:38,6.88,1.0,231,236,31.0
2026-01-05 09:39:21,23.46,1.0,132,69,88.4
2026-01-04 19:16:04,2.19,1.0,137,236,12.8
2026-01-22 15:48:13,1.7,1.0,186,163,14.9
2026-01-29 14:55:20,1.1,2.0,161,142,16.3
2026-01-10 22:26:57,1.84,2.0,249,107,13.5
2026-01-22 13:32:26,13.3,1.0,238,124,67.5
2026-01-20 12:27:27,9.21,1.0,138,230,42.9
2026-01-23 23:15:03,3.1,1.0,142,113,17.7
2026-01-11 12:31:28,1.66,1.0,237,239,11.4
2026-01-05 20:15:09,1.47,1.0,231,79,10.7
2026-01-05 15:54:14,4.8,1.0,168,74,21.5
2026-01-13 18:17:53,2.31,1.0,13,148,15.6
2026-01-24 17:29:48,0.13,1.0,216,132,91.46
2026-01-20 15:48:26,0.3,1.0,234,90,3.7
2026-01-24 18:07:44,0.27,1.0,141,141,4.4
2026-01-01 12:24:36,1.4,1.0,236,237,10.7
2026-01-08 11:40:37,0.47,1.0,151,166,5.1
2026-01-12 15:53:48,5.57,1.0,246,25,31.0
2026-01-13 15:25:37,1.5,1.0,239,151,10.0
2026-01-26 14:13:04,1.9,2.0,24,239,14.2
2026-01-02 17:24:03,0.81,1.0,137,162,7.9
2026-01-15 17:53:24,1.64,1.0,162,236,12.1
2026-01-23 15:41:59,1.25,1.0,151,236,9.3
2026-01-22 09:32:09,0.62,1.0,140,237,7.9
2026-01-17 21:01:54,3.3,1.0,48,144,21.2
2026-01-13 08:42:42,2.72,1.0,162,236,20.5
2026-01-31 19:50:56,1.3,1.0,107,158,13.5
2026-01-03 17:06:26,0.46,4.0,125,144,6.5
2026-01-03 17:36:14,1.48,1.0,68,234,12.1
2026-01-06 20:28:55,2.33,1.0,234,231,14.9
2026-01-18 16:40:26,1.7,1.0,237,170,12.1
2026-01-21 13:05:45,3.18,1.0,236,68,21.9
2026-01-16 19:24:17,1.38,1.0,186,113,10.0
2026-01-08 16:05:22,4.8,1.0,236,234,24.7
2026-01-04 16:47:04,3.01,1.0,7,129,17.0
2026-01-23 11:25:25,0.9,1.0,203,246,54.5
2026-01-29 13:01:22,0.15,1.0,140,140,6.5
2026-01-26 18:16:25,1.59,1.0,163,141,12.8
2026-01-16 11:56:58,8.31,1.0,138,163,77.0
2026-01-06 11:46:57,2.6,1.0,186,144,19.1
2026-01-16 14:59:36,19.9,4.0,132,14,82.8
2026-01-21 21:49:39,8.0,1.0,138,162,33.1
2026-01-15 13:43:44,0.69,1.0,161,100,7.9
2026-01-04 15:20:42,1.88,3.0,68,100,14.2
2026-01-12 16:41:47,1.42,1.0,238,236,10.0
2026-01-27 17:05:22,0.48,1.0,186,107,5.8
2026-01-06 10:48:08,1.0,1.0,263,140,13.5
2026-01-16 23:58:50,1.4,1.0,114,107,11.4
2026-01-03 20:57:26,10.25,1.0,138,249,43.6
2026-01-01 06:11:26,1.99,2.0,256,79,55.0
2026-01-19 14:46:18,1.16,1.0,234,137,10.0
2026-01-04 15:06:52,1.42,1.0,43,262,10.7
2026-01-03 22:06:22,8.4,1.0,126,137,35.5
2026-01-12 09:41:34,4.08,1.0,75,162,22.6
2026-01-22 22:33:50,1.38,1.0,229,141,8.6
2026-01-21 23:59:56,0.51,1.0,230,163,5.1
2026-01-04 11:37:23,4.05,3.0,68,232,22.6
2026-01-16 13:13:36,3.25,1.0,163,75,24.0
2026-01-29 19:06:42,3.2,1.0,161,249,28.9
2026-01-11 01:47:36,0.1,1.0,79,79,3.7
2026-01-31 11:00:34,10.7,1.0,148,116,42.9
2026-01-09 22:52:00,3.39,1.0,132,219,14.9
2026-01-13 07:38:31,2.03,1.0,141,238,13.5
2026-01-24 15:45:02,2.63,2.0,163,237,21.9
2026-01-12 13:15:46,6.6,1.0,262,261,29.6
2026-01-01 22:43:55,1.15,4.0,48,186,8.6
2026-01-17 17:28:36,3.01,2.0,141,43,15.6
2026-01-15 23:00:00,25.97,1.0,132,265,116.4
2026-01-08 14:24:18,2.55,1.0,238,161,22.6
2026-01-02 22:15:33,2.08,1.0,186,162,19.1
2026-01-25 02:57:40,0.39,1.0,232,148,5.8
2026-01-12 16:59:36,1.1,1.0,234,161,14.2
2026-01-30 09:04:22,1.11,1.0,186,161,20.5
2026-01-06 11:06:39,1.17,1.0,238,142,7.9
2026-01-19 18:04:56,1.3,1.0,143,239,7.9
2026-01-22 19:13:55,1.36,1.0,140,233,10.0
2026-01-28 18:20:29,1.48,1.0,181,190,12.1
2026-01-18 06:19:27,1.63,1.0,230,186,9.3
2026-01-29 11:00:20,0.82,1.0,143,142,6.5
2026-01-19 11:07:10,1.04,3.0,161,142,7.9
2026-01-29 16:10:45,3.08,1.0,231,106,21.9
2026-01-03 17:52:06,10.15,1.0,186,119,44.3
2026-01-06 12:17:40,1.1,1.0,239,142,9.3
2026-01-06 22:32:16,2.62,2.0,48,238,13.5
2026-01-17 01:24:24,1.53,1.0,114,137,10.7
2026-01-08 16:28:18,1.86,1.0,141,229,12.1
2026-01-09 16:34:57,0.79,1.0,137,170,7.9
2026-01-09 16:01:04,3.43,6.0,246,238,19.1
2026-01-29 23:41:40,1.6,3.0,234,230,11.4
2026-01-25 03:12:03,1.5,1.0,148,87,9.3
2026-01-24 13:23:46,3.0,1.0,234,141,16.3
2026-01-08 17:27:54,1.72,1.0,107,148,14.9
2026-01-31 00:05:03,5.77,1.0,170,198,26.8
2026-01-20 23:24:43,2.33,1.0,48,249,12.8
2026-01-14 14:37:59,0.47,2.0,170,170,7.2
2026-01-31 15:28:02,4.39,1.0,144,230,28.2
2026-01-05 18:50:23,1.2,1.0,141,161,12.8
2026-01-23 16:41:56,4.26,2.0,164,239,24.7
2026-01-06 11:31:01,1.77,1.0,142,186,17.0
2026-01-09 03:01:03,2.9,1.0,68,79,14.9
2026-01-29 18:19:42,1.42,1.0,238,236,10.0
2026-01-06 13:54:03,0.7,1.0,161,100,7.9
2026-01-04 07:22:03,2.22,1.0,24,43,12.1
2026-01-02 12:05:21,0.48,1.0,140,236,5.8
2026-01-31 16:39:52,0.88,1.0,236,140,7.2
2026-01-20 14:34:04,1.22,1.0,88,45,10.0
2026-01-28 19:15:18,1.35,2.0,142,237,12.8
2026-01-30 21:54:47,0.64,1.0,113,249,10.0
2026-01-29 20:38:57,8.55,1.0,138,170,35.9
2026-01-14 17:07:48,0.67,1.0,230,163,7.9
2026-01-22 15:04:15,1.46,1.0,236,140,13.5
2026-01-16 21:48:27,0.54,1.0,142,143,5.1
2026-01-27 21:03:13,1.85,3.0,163,50,18.4
2026-01-01 23:51:48,5.47,1.0,114,239,27.5
2026-01-11 08:38:50,1.53,1.0,141,142,10.7
2026-01-16 21:27:37,2.62,2.0,186,239,17.7
2026-01-23 16:44:11,1.47,1.0,162,186,12.8
2026-01-23 14:49:18,1.33,1.0,161,186,11.4
2026-01-29 18:15:43,1.57,2.0,238,152,11.4
2026-01-28 19:08:50,1.46,1.0,249,79,15.6
2026-01-05 11:45:23,9.3,1.0,196,76,32.5
2026-01-16 07:04:44,2.48,1.0,163,68,13.5
2026-01-16 16:21:55,1.27,1.0,239,151,12.1
2026-01-16 22:24:29,2.39,1.0,263,233,14.9
2026-01-06 18:16:03,1.65,1.0,137,100,13.5
2026-01-11 02:29:26,1.46,1.0,249,107,9.3
2026-01-21 22:28:40,2.0,1.0,230,237,12.8
2026-01-14 18:48:25,1.07,1.0,237,163,10.7
2026-01-23 22:41:16,1.23,1.0,25,170,23.55
2026-01-11 09:46:41,3.3,1.0,140,74,15.6
2026-01-04 16:57:03,3.3,1.0,48,158,20.5
2026-01-01 00:23:33,2.5,2.0,137,140,14.2
2026-01-21 12:51:58,8.02,1.0,138,15,34.5
2026-01-16 09:41:56,8.66,1.0,138,161,42.2
2026-01-09 18:12:24,5.16,3.0,166,100,26.1
2026-01-23 22:39:57,1.0,1.0,164,100,11.4
2026-01-28 07:54:05,1.05,1.0,107,137,8.6
2026-01-03 18:52:42,6.09,1.0,88,230,40.1
2026-01-11 15:45:27,0.87,1.0,142,162,9.3
2026-01-28 21:36:30,1.04,1.0,229,163,12.1
2026-01-24 14:25:27,0.9,1.0,142,143,7.9
2026-01-10 17:05:51,0.22,1.0,246,246,8.6
2026-01-04 11:51:11,0.83,1.0,237,236,6.5
2026-01-30 21:04:02,2.31,1.0,137,158,18.4
2026-01-05 19:10:57,6.41,1.0,161,66,29.6
2026-01-23 08:55:11,19.3,1.0,177,237,35.5
2026-01-12 15:54:21,1.38,2.0,161,234,10.7
